koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
CONFIRMED,16.7525077,131.59833999999998,0.763,3.174,338.3,3.65,801,97.43,18.2,4807,3.906,1.8019999999999998,288.59711,41.036429999999996,14.534
FALSE POSITIVE,49.61275752,165.99843719999998,0.929,7.07603,130460.0,57.08,536,19.46,2070.3,6241,4.45,1.031,293.21729,39.207809000000005,15.217
CONFIRMED,84.704139,152.1832,0.01,10.392999999999999,655.7,4.17,537,19.59,17.0,6085,4.115,1.6340000000000001,298.95914,48.25782,15.169
FALSE POSITIVE,101.2633628,214.125128,0.9440000000000001,17.8951,72792.0,44.0,435,8.47,3573.1,6309,4.413,1.062,290.42529,46.889938,14.319
FALSE POSITIVE,120.58167179999998,248.238772,0.845,8.2904,192900.0,41.71,291,1.7,1184.8,5294,4.651,0.6729999999999999,288.45081,40.432449,15.777000000000001
FALSE POSITIVE,1.5585442090000001,131.56766499999998,0.507,3.3727,225590.0,35.12,1182,460.09,421.6,4868,4.582,0.708,283.31787,48.404598,14.498
FALSE POSITIVE,2.63757408,131.57556100000002,1.107,5.9626,169660.0,76.02,1242,563.22,1471.6,5639,4.5089999999999995,0.953,293.66934,46.297459,15.902000000000001
FALSE POSITIVE,8.64636188,135.46223,0.294,8.73607,218070.0,54.24,1033,268.95,2441.7,6444,4.382,1.1340000000000001,294.38858,43.690540000000006,14.097000000000001
FALSE POSITIVE,42.39930429,354.461453,0.336,18.3609,205990.0,44.7,542,20.46,2261.9,6153,4.487,0.9620000000000001,299.06942999999995,40.515659,15.747
FALSE POSITIVE,27.00980738,141.28973159999998,0.9490000000000001,1.96698,67898.0,22.32,330,2.82,541.3,3900,4.727,0.534,284.49627999999996,41.32589,15.482999999999999
CONFIRMED,85.272459,182.3725,0.965,13.31,767.8,3.85,443,9.1,18.9,5922,4.349,1.057,286.13077000000004,38.779629,15.417
FALSE POSITIVE,89.7398137,205.26465,1.026,3.2637099999999997,81096.0,38.01,363,4.1,296.0,5777,4.6080000000000005,0.747,296.86246,46.54549,14.294
FALSE POSITIVE,0.759768478,131.78573,0.583,2.824,57.4,0.64,1737,2149.06,12.9,5481,4.574,0.815,290.48871,40.725182000000004,15.318
FALSE POSITIVE,42.20115870000001,172.4344,1.225,8.479,178.1,37.39,671,47.85,15.9,6200,4.135,1.449,290.80343999999997,45.169785,13.294
FALSE POSITIVE,15.65129028,132.81543,0.507,6.7631,398640.0,78.3,792,93.1,359.7,6137,4.418,1.103,293.23382999999995,46.598251,16.666
FALSE POSITIVE,9.014220177999999,131.549902,0.802,2.76441,34086.0,15.49,661,45.03,1109.2,4842,4.573,0.73,296.05759,42.110931,13.57
FALSE POSITIVE,3.185090259,133.29401399999998,0.465,4.801880000000001,423280.0,92.5,1564,1414.18,1909.2,6516,4.249,1.2790000000000001,295.39136,40.216770000000004,15.519
FALSE POSITIVE,372.76887999999997,377.6144,0.909,23.27,1157.2,3.66,242,0.81,22.8,5800,4.513999999999999,0.894,298.55057,41.040771,15.422
CONFIRMED,3.63898953,131.78562,0.32,2.252,209.6,1.68,1238,555.71,16.0,5533,4.275,1.166,289.66489,50.020039000000004,15.254000000000001
CONFIRMED,38.13033239999999,159.3878,0.562,6.53,180.4,1.54,613,33.43,11.6,6370,4.41,1.1059999999999999,294.85263,49.057468,14.633
CONFIRMED,14.42735088,138.84024,0.977,4.857,117.0,1.53,783,88.9,21.5,5929,4.4030000000000005,1.04,290.63657,48.996078000000004,13.359000000000002
CONFIRMED,36.433786700000006,132.90573,0.25,4.388,406.8,2.2,561,23.35,16.2,5566,4.329,1.099,294.69406000000004,45.86684,15.245999999999999
FALSE POSITIVE,40.6511021,164.5528,0.682,11.282,136.4,1.7,651,42.54,17.3,6297,4.26,1.369,289.91971,40.16853,13.935
FALSE POSITIVE,40.145475700000006,133.7186,0.491,5.2,310.8,13.01,1640,1708.38,5.2,7852,3.159,7.162000000000001,297.71487,41.104279,13.200999999999999
CONFIRMED,265.47847,151.0673,0.956,10.28,1040.7,4.2,291,1.7,18.1,5792,4.375,1.005,298.0231,43.363521999999996,15.321
FALSE POSITIVE,1.546222068,132.45951000000002,0.503,7.997999999999999,49.4,0.77,1578,1465.41,56.6,5611,4.388,1.073,288.97165,44.624531,12.16
FALSE POSITIVE,22.2941485,146.4526,0.7090000000000001,3.188,100.9,1.5,760,78.93,13.6,5915,4.223,1.392,293.57211,40.3578,13.03
FALSE POSITIVE,43.56225858,153.270753,1.295,3.6873,51325.0,80.02,624,35.83,163.6,6411,4.3069999999999995,1.216,289.26416,47.005989,13.675999999999998
FALSE POSITIVE,198.443477,155.615557,1.149,9.9776,39943.0,41.72,279,1.44,464.2,5420,4.502,0.868,289.02493,42.935928000000004,13.76
FALSE POSITIVE,2.4044122000000003,133.2244,0.5589999999999999,4.575,42.7,0.85,1662,1805.11,10.8,6398,4.276,1.249,299.63027999999997,41.03569,13.894
FALSE POSITIVE,22.77196484,140.4865,0.603,8.3476,325450.0,104.17,835,114.9,305.2,6049,4.067,1.557,298.91333,47.657871,15.017999999999999
FALSE POSITIVE,184.5201539,237.698721,0.8859999999999999,15.3564,49269.0,23.38,275,1.36,1759.1,5341,4.513999999999999,0.7759999999999999,297.34164,46.543362,14.07
CONFIRMED,82.175197,197.20186999999999,0.015,8.664,546.4,2.24,441,8.92,20.8,6247,4.489,0.9540000000000001,295.94827000000004,44.75312,15.292
FALSE POSITIVE,29.01585293,138.402477,12.222999999999999,7.19844,71432.0,1183.06,592,29.11,1268.8,5783,4.415,0.941,296.93976000000004,42.691921,15.546
FALSE POSITIVE,77.36241476,139.095626,0.995,12.1317,96586.0,41.66,362,4.08,1246.3,5359,4.57,0.79,286.216,37.42524,15.673
FALSE POSITIVE,495.71095,450.0348,0.718,4.513999999999999,443.1,4.41,330,2.8,8.5,6054,3.911,1.953,298.88452,41.300442,13.867
CONFIRMED,10.35857039,138.30794,0.07400000000000001,2.577,273.7,1.68,860,129.28,15.1,5893,4.423,1.02,284.5321,43.989959999999996,15.408
FALSE POSITIVE,17.08120242,134.296431,0.915,7.206169999999999,134140.0,39.24,585,27.61,1524.8,5431,4.623,0.708,287.9726,44.333611,15.863
FALSE POSITIVE,58.7701045,174.775,0.551,6.995,224.4,1.57,508,15.78,13.2,6158,4.397,1.013,298.00088999999997,41.196991,14.324000000000002
CONFIRMED,23.2385587,143.5274,0.355,8.432,161.2,2.18,903,157.09,15.5,6602,4.1080000000000005,1.685,288.4212,43.179794,13.932
FALSE POSITIVE,118.31491299999999,215.6117,0.522,4.79,216.3,7.23,786,90.09,7.0,6190,3.34,4.763,299.8363,40.88673,13.172
CONFIRMED,20.35971899,134.29123,0.925,2.1521,345.7,0.8,276,1.38,26.8,3419,4.904,0.344,289.27451,44.470321999999996,13.392999999999999
FALSE POSITIVE,43.798565999999994,172.58505,1.182,6.401,290.4,48.52,721,63.8,26.1,5611,3.842,2.227,295.82376,44.79591,12.963
FALSE POSITIVE,131.73630490000002,194.5833896,0.871,5.2847599999999995,58381.0,54.38,413,6.89,1241.0,5102,3.9619999999999997,1.669,289.53009,47.626221,13.395
FALSE POSITIVE,4.301031137,134.44907,0.79,5.65214,204150.0,93.01,1454,1056.61,1526.2,6386,4.208,1.548,295.30023,40.18335,14.573
CONFIRMED,1.682934607,131.96806999999998,0.6809999999999999,1.8846,142.7,1.06,1270,615.67,24.5,5201,4.573,0.8340000000000001,288.3725,47.933559,13.732999999999999
FALSE POSITIVE,114.9086242,199.450746,0.78,7.66397,196110.0,42.78,259,1.06,1179.7,4412,4.565,0.737,286.72336,38.595661,15.927
CONFIRMED,11.55532445,134.12977,0.96,3.4989999999999997,250.0,1.7,674,48.88,16.1,5149,4.506,0.8029999999999999,281.29855,42.685749,14.597999999999999
CONFIRMED,26.0841212,149.4437,0.092,6.141,259.7,1.35,598,30.24,13.8,6083,4.563,0.835,293.1651,41.746231,15.44
FALSE POSITIVE,39.20680865,142.46111090000002,0.81,6.2470099999999995,186980.0,50.2,516,16.82,1274.3,5945,4.545,0.861,297.81793,46.76421,15.545
CONFIRMED,64.6589166,170.17972,0.083,7.71,235.4,2.12,535,19.39,13.9,5821,4.172,1.395,293.97393999999997,45.3507,14.694
FALSE POSITIVE,27.6760342,144.9833,0.071,4.234,266.8,5.15,951,193.23,14.4,5123,3.4419999999999997,3.2239999999999998,293.64758,41.730678999999995,13.33
CONFIRMED,8.74192361,135.42727,0.025,4.235,295.7,1.94,924,172.38,18.5,5596,4.298,1.145,296.19614,45.634331,15.364
FALSE POSITIVE,12.4281308,141.4385,0.33,6.79,131.4,0.85,715,61.78,9.4,5940,4.621,0.7290000000000001,297.72504,40.64431,15.056
CONFIRMED,9.10969334,133.06566,0.7609999999999999,5.3181,126.4,1.32,873,137.45,47.8,5611,4.388,1.073,288.97165,44.624531,12.16
FALSE POSITIVE,0.96283264,132.20087,0.4963,2.947,96.3,0.74,1686,1908.55,16.4,5955,4.617,0.733,297.72504,40.64431,15.056
FALSE POSITIVE,210.30644359999997,285.127394,1.155,6.68665,46455.0,101.13,525,17.94,1081.7,7591,4.05,2.017,299.21945,40.212311,12.504000000000001
FALSE POSITIVE,8.268081087,135.05632980000001,1.099,3.4710300000000003,71479.0,50.31,863,130.83,1320.5,5749,4.502,0.922,292.53125,46.728699,15.767999999999999
FALSE POSITIVE,3.564614021,131.86235,0.9890000000000001,3.44204,94342.0,46.0,1187,470.37,728.8,5891,4.45,0.892,292.46249,37.442619,15.671
FALSE POSITIVE,5.8771224129999995,136.420718,1.238,3.7369,15647.0,45.95,1061,300.43,287.6,5778,4.325,1.043,295.68607000000003,42.970619,13.147
FALSE POSITIVE,91.4999978,182.769045,0.736,19.5818,65496.0,21.86,335,2.98,1018.4,5263,4.572,0.774,279.85607999999996,43.6679,14.800999999999998
CONFIRMED,14.53260546,140.4685,0.11199999999999999,2.4212,328.9,1.69,746,73.37,29.0,6003,4.507,0.932,285.71191,49.706661,13.785
FALSE POSITIVE,361.526458,339.3304,0.971,6.947,525.1,5.7,410,6.67,14.0,7196,4.064,1.923,295.23028999999997,42.516079,13.151
FALSE POSITIVE,0.9334890659999999,132.101834,1.2429999999999999,1.41864,14259.0,48.01,1979,3648.49,374.5,5758,4.3069999999999995,1.084,296.33083999999997,40.896259,16.428
FALSE POSITIVE,1.908525084,131.77571,0.015,4.169,218.9,3.74,3191,24558.81,26.9,9174,4.013,2.471,289.73917,41.965271,11.720999999999998
FALSE POSITIVE,0.798467681,132.04627,0.331,0.86,120.7,0.82,1718,2064.49,9.4,5575,4.5569999999999995,0.733,288.00982999999997,42.14996,15.89
FALSE POSITIVE,0.867721348,132.161646,0.987,4.8783,97653.0,67.0,2089,4487.7,587.9,5510,4.186,1.276,298.49457,40.731586,16.09
FALSE POSITIVE,161.252567,189.10238,0.8690000000000001,23.625999999999998,2911.5,5.04,318,2.41,94.7,5985,4.574,0.8109999999999999,298.93143,40.404911,14.72
CONFIRMED,3.90863457,133.92971,0.111,1.7704,867.2,1.86,787,91.01,36.6,4518,4.613,0.653,285.11969,38.866421,15.645999999999999
CONFIRMED,77.086191,202.7483,1.227,4.77,942.8,29.77,464,11.0,12.9,6228,4.441,1.0490000000000002,293.29364,42.19635,15.886
FALSE POSITIVE,1.673662758,131.67166,1.186,2.3135,316.4,23.42,1729,2106.67,33.4,6444,4.433,1.053,298.14502000000005,40.69809,14.575999999999999
FALSE POSITIVE,3.89043062,132.7665,0.025,6.596,195.4,1.24,1106,354.22,14.4,5646,4.449,0.8959999999999999,296.71689,41.504978,15.204
FALSE POSITIVE,4.469731089,133.011683,1.268,5.257000000000001,3159.6,84.63,1614,1604.34,286.7,5758,3.8080000000000003,2.318,300.78256,44.65501,13.245999999999999
FALSE POSITIVE,2.64830047,133.03487900000002,0.873,2.6395,12668.0,126.54,3042,20225.84,79.8,4839,2.761,9.277999999999999,293.09362999999996,37.514511,12.857999999999999
CONFIRMED,17.2653659,135.3549,0.006999999999999999,5.02,67.9,1.16,888,146.92,13.9,6388,4.244,1.402,297.25504,40.54837,12.556
FALSE POSITIVE,5.50811352,134.32603,1.215,2.9516,40380.0,34.03,778,86.57,100.5,5188,4.687,0.624,294.47,46.589581,17.065
FALSE POSITIVE,2.529073751,133.390989,1.263,1.8827,1572.9,25.8,1137,395.83,73.4,5465,4.598,0.7659999999999999,291.13748,45.11092,15.573
FALSE POSITIVE,0.9163266990000001,131.80905,0.988,3.1427,96384.0,50.7,1917,3196.67,251.6,6046,4.486000000000001,0.972,290.09695,41.97068,15.895999999999999
FALSE POSITIVE,1.306723495,132.53576,1.229,6.606,12457.0,27.42,1170,443.02,311.7,4651,4.612,0.657,294.32037,45.501282,15.984000000000002
CONFIRMED,160.130899,203.47423999999998,0.7909999999999999,13.775,1183.0,6.67,450,9.68,32.4,6092,4.056,1.7590000000000001,297.41443,46.060821999999995,15.13
FALSE POSITIVE,2.69634575,132.9969,0.54,3.785,185.2,1.46,1287,650.06,35.4,5418,4.335,1.051,283.78958,47.806430999999996,14.544
FALSE POSITIVE,8.487871809,134.495278,0.941,4.19829,118810.0,46.24,798,96.0,483.9,5553,4.558,0.855,280.8858,47.565632,16.947
FALSE POSITIVE,5.50817321,134.32367,0.7390000000000001,3.6845,226850.0,39.18,768,82.55,268.7,5051,4.663,0.644,294.47156,46.58923,17.779
FALSE POSITIVE,20.8392148,133.49781000000002,0.894,2.3321,177510.0,51.9,584,27.45,197.6,5378,4.488,0.812,294.96225,46.225609000000006,16.583
FALSE POSITIVE,2.050435466,133.288776,1.275,8.0122,7765.3,34.84,1278,629.98,445.8,5440,4.496,0.825,287.16848999999996,39.379581,14.808
FALSE POSITIVE,1.507101452,132.092456,1.246,5.2005,15847.0,39.32,1573,1453.29,273.5,5884,4.453,0.8759999999999999,297.26232999999996,43.30434,14.847999999999999
CONFIRMED,4.02582434,135.42508,0.017,2.8059,265.3,1.79,1169,440.08,23.9,5509,4.308,1.1159999999999999,294.15271,38.23304,14.523
FALSE POSITIVE,2.30120705,132.18748,1.262,25.08,1688.1,28.64,1254,583.42,132.5,5641,4.553999999999999,0.85,294.22784,44.134739,15.818
FALSE POSITIVE,8.58965725,132.01852,1.249,8.9793,1161.5,27.86,828,111.01,107.8,5697,4.539,0.892,298.82263,46.939129,14.649000000000001
FALSE POSITIVE,8.56751264,136.06104,1.182,5.449,347.9,23.05,972,210.83,17.9,6212,4.42,1.054,299.52237,40.611252,14.943
FALSE POSITIVE,1.061934313,131.72596000000001,1.218,3.194,607.0,15.14,1104,352.77,70.0,4304,4.675,0.5660000000000001,288.90912000000003,44.591831,15.454
FALSE POSITIVE,2.406574511,133.73667,1.187,3.4382,738.0,26.22,1481,1140.2,63.9,6167,4.428,1.107,292.69342,46.793892,15.42
FALSE POSITIVE,96.231257,217.00033,0.442,2.488,938.0,29.26,965,204.8,8.8,4895,2.674,9.529,296.44431000000003,42.28735,13.648
FALSE POSITIVE,30.5528701,143.348399,1.1340000000000001,5.3367,63521.0,63.57,685,51.9,510.8,6441,4.367,1.165,290.96396,38.469501,16.245
CONFIRMED,26.2347447,141.99379,0.985,3.536,196.5,2.76,754,76.31,22.0,6297,4.26,1.369,292.67807,46.726711,13.147
CONFIRMED,217.8318429,238.82003500000002,0.004,21.305999999999997,9148.7,11.17,343,3.29,1244.4,6259,4.385,1.167,292.62747,37.860141999999996,11.69
FALSE POSITIVE,1.433262145,132.822323,0.9329999999999999,5.6316,1849.5,5.67,1769,2319.46,159.3,5977,4.3180000000000005,1.068,299.24219,41.62323,14.888
FALSE POSITIVE,0.782046543,131.674244,0.633,1.9874,340460.0,43.07,1372,836.18,534.0,4768,4.6610000000000005,0.591,290.26721000000003,44.711441,16.784000000000002
FALSE POSITIVE,18.07661035,146.256704,1.074,3.1396,65280.0,39.16,533,19.14,380.6,4848,4.55,0.764,294.12576,46.797779,16.636
FALSE POSITIVE,1.031100362,131.87473,0.293,2.9759,129160.0,27.35,1584,1491.65,178.5,5666,4.601,0.752,296.14957000000004,47.937832,17.022000000000002
FALSE POSITIVE,5.36652724,134.86398,0.985,8.367,3122.5,7.97,982,219.72,50.7,5858,4.553,0.8490000000000001,295.56023999999996,43.203178,15.48
FALSE POSITIVE,1.540392098,131.9989,1.1840000000000002,3.7271,1022.0,17.63,1210,506.98,87.2,4911,4.564,0.7240000000000001,286.93588,38.924469,14.449000000000002
CONFIRMED,47.1484324,175.2689,0.6679999999999999,3.1347,1113.8,2.58,391,5.5,54.5,4975,4.579,0.7340000000000001,292.69028,37.83498,12.86
FALSE POSITIVE,2.199076661,133.06146999999999,1.22,6.11,777.4,21.72,1179,457.33,56.2,5310,4.565,0.7909999999999999,298.78415,47.655547999999996,15.339
CONFIRMED,1.79110997,131.95636000000002,0.027999999999999997,2.0917,167.5,1.29,1549,1356.76,24.3,6040,4.468999999999999,0.9990000000000001,287.40295,46.573978000000004,14.495999999999999
FALSE POSITIVE,7.77241144,132.58122,0.317,5.272,286.9,1.69,938,183.58,18.9,6014,4.486000000000001,0.993,292.02042,39.161559999999994,15.327
CONFIRMED,214.31204390000002,336.330158,0.016,16.2938,4523.4,9.17,380,4.93,562.8,6471,4.287,1.357,290.97393999999997,48.178162,12.04
FALSE POSITIVE,0.8768263359999999,132.0647202,0.48100000000000004,3.6097,138370.0,37.24,2042,4095.0,1338.1,6344,4.481,0.9620000000000001,287.15314,45.983829,12.29
FALSE POSITIVE,208.86909719999997,273.692419,1.056,4.5707,21307.0,29.95,316,2.34,413.8,5914,4.421,0.987,291.4946,44.523499,14.460999999999999
CONFIRMED,7.259322599999999,131.71081999999998,0.366,6.1394,247.5,1.57,967,206.88,40.1,5914,4.421,0.987,291.4946,44.523499,14.460999999999999
FALSE POSITIVE,1.98663794,133.311523,1.105,4.7585,63156.0,134.5,3234,25932.61,193.0,9191,3.9730000000000003,2.6189999999999998,291.85332999999997,42.30669,14.725999999999999
FALSE POSITIVE,13.54208867,144.00206,0.985,4.9406,28869.0,26.65,727,66.01,137.6,5496,4.405,0.927,297.27789,43.56955,16.9
FALSE POSITIVE,7.549303632999999,135.010802,1.253,2.3665,10223.0,34.45,794,93.96,177.0,5402,4.581,0.815,283.95078,44.669022,15.992
FALSE POSITIVE,0.77544539,132.072938,1.272,1.8764,6791.4,35.53,1883,2974.07,205.1,5861,4.546,0.865,297.55621,43.854988,15.64
FALSE POSITIVE,308.25523799999996,282.4555,0.018000000000000002,11.959000000000001,637.1,18.98,576,26.05,13.8,4852,2.8960000000000004,7.797000000000001,280.99176,42.610538,13.444
FALSE POSITIVE,3.46724809,133.90268999999998,0.953,11.01,1317.3,2.52,841,118.15,107.0,4969,4.713,0.5429999999999999,293.40939,43.225201,15.889000000000001
FALSE POSITIVE,0.677761275,131.625946,1.205,3.7085,877.9,22.15,1906,3136.01,120.8,5699,4.553,0.853,298.71072000000004,47.037449,14.382
FALSE POSITIVE,2.8457390119999997,134.27973799999998,1.213,11.9327,24392.0,44.7,1294,663.42,488.6,5982,4.493,0.96,296.67294,40.650982,15.362
FALSE POSITIVE,175.358905,212.2454,0.034,5.34,215.0,2.9,420,7.36,9.1,5109,3.7569999999999997,2.02,292.72238,42.242031,13.385
FALSE POSITIVE,12.42618005,141.50486,0.935,28.1949,1522.8,3.48,551,21.8,113.1,4624,4.619,0.684,297.66675,40.65416,15.889000000000001
FALSE POSITIVE,2.189090653,132.08535,1.238,5.2094,1027.1,23.25,1185,466.32,78.3,5401,4.593,0.777,285.89816,39.672218,15.875
CONFIRMED,5.33905606,132.14193,0.02,1.6415,755.5,1.9,817,105.25,28.9,5057,4.573,0.7040000000000001,289.8707,41.040729999999996,15.362
CONFIRMED,23.221811499999998,151.06904,0.9129999999999999,2.7439999999999998,210.4,2.42,746,73.08,16.9,5808,4.185,1.374,291.96069,42.433009999999996,14.128
FALSE POSITIVE,3.351573993,134.28062,0.011000000000000001,2.8758,54546.0,24.15,1282,638.3,192.4,5984,4.408,1.033,295.52621,46.457142,17.279
FALSE POSITIVE,8.097050622000001,138.423529,0.5920000000000001,5.6736,65620.0,24.01,891,149.48,404.9,5753,4.423,0.894,293.44687000000005,37.72121,16.474
FALSE POSITIVE,2.119107262,132.58903,0.9329999999999999,7.5384,124650.0,77.23,1851,2775.75,347.3,6381,4.155,1.423,294.30388999999997,40.192558,15.812000000000001
CONFIRMED,142.545,202.88,0.015,8.75,905.4,2.52,318,2.42,13.7,5642,4.542,0.846,286.4527,42.657879,15.99
CONFIRMED,240.79904720000002,334.14037,0.647,16.666,5022.9,10.31,342,3.22,170.1,5758,4.168,1.385,296.66791,49.461861,14.822000000000001
FALSE POSITIVE,0.865959015,132.053694,3.068,1.9058,291270.0,144.5,1162,434.65,620.8,4561,4.788,0.469,290.91916000000003,50.696388,16.44
FALSE POSITIVE,1.5274911169999998,132.259806,1.1640000000000001,7.9136,33546.0,27.85,988,224.31,298.6,4273,4.652,0.595,300.00583,44.718781,15.935
FALSE POSITIVE,161.253747,189.0939,0.912,25.322,2598.4,4.98,295,1.8,54.7,5570,4.573,0.8029999999999999,298.94003,40.419441,15.397
FALSE POSITIVE,15.84131693,145.4595,1.247,1.8156,2617.7,670.04,2252,6085.07,38.2,4993,2.399,19.695,296.61591,50.021709,13.724
CONFIRMED,2.5903958,132.3011,0.725,2.088,330.9,2.55,1484,1147.44,18.3,5678,4.215,1.3030000000000002,288.16251,48.16515,14.026
CONFIRMED,5.3235335,133.0952,0.804,2.714,342.4,2.69,1167,438.71,14.6,5678,4.215,1.3030000000000002,288.16251,48.16515,14.026
FALSE POSITIVE,0.831741499,132.074741,1.298,2.2969999999999997,1231.1,41.62,2198,5501.14,110.9,6343,4.408,1.14,294.75632,49.792091,15.61
FALSE POSITIVE,4.5324163219999996,135.6589,1.183,3.2864,34953.0,62.25,1328,735.27,175.6,6306,4.283,1.281,293.08648999999997,39.801788,16.028
FALSE POSITIVE,4.032760214,133.30189099999998,1.224,2.7194,10803.0,378.61,2582,10499.43,150.9,4969,2.8989999999999996,9.433,295.80582000000004,43.304451,14.734000000000002
FALSE POSITIVE,6.714247798,134.31703000000002,0.557,3.3304,32213.0,14.78,809,100.94,145.9,5159,4.508,0.8,299.08057,44.29501,17.375999999999998
FALSE POSITIVE,2.21396079,132.5689,0.14300000000000002,3.452,119.4,0.87,1123,375.04,9.6,4922,4.505,0.823,284.31453999999997,42.589321000000005,15.844000000000001
FALSE POSITIVE,11.35501209,133.20478,0.473,14.557,19675.0,8.0,534,19.29,221.4,4594,4.678999999999999,0.5670000000000001,291.08333999999996,40.566639,14.772
FALSE POSITIVE,1.195515251,132.303851,1.281,5.0834,8054.4,49.33,1959,3469.7,309.1,6040,4.271,1.155,297.54337000000004,41.947979,13.998
FALSE POSITIVE,5.26641416,131.69998,0.774,2.4404,223.8,2.62,1421,964.18,37.8,6338,4.087,1.6019999999999999,293.96725,42.833279,12.859000000000002
CONFIRMED,1.847892736,132.19915,0.036000000000000004,1.8904,323.3,1.51,1374,843.8,53.3,5763,4.5569999999999995,0.8420000000000001,289.84323,52.070159999999994,14.216
FALSE POSITIVE,11.377528100000001,132.5848,1.415,12.918,1651.3,82.26,1177,453.61,38.2,6943,4.162,1.66,300.19409,45.145740999999994,13.93
FALSE POSITIVE,14.46993942,141.81105,1.0270000000000001,7.455,1235.3,85.84,1713,2033.61,41.9,4735,2.715,9.043,290.22916000000004,37.76141,14.962
FALSE POSITIVE,1.278555003,131.529071,0.9790000000000001,1.4247,1478.0,5.19,1515,1241.92,93.8,5636,4.5569999999999995,0.8270000000000001,295.08237,47.08625,15.642999999999999
CONFIRMED,1.2262239590000001,132.6827,0.005,2.1689,56.1,1.0,2024,3973.86,18.9,5855,4.148,1.34,296.08975,48.955372,13.8
FALSE POSITIVE,15.64064161,140.08502,0.522,6.4524,273310.0,77.18,921,169.73,206.3,6517,4.279,1.374,293.61035,39.415089,18.230999999999998
FALSE POSITIVE,43.8496474,157.7544,0.02,2.217,452.3,21.42,1286,645.68,8.3,4893,2.6439999999999997,10.363,285.99532999999997,42.534199,13.457
FALSE POSITIVE,0.752158047,131.793035,1.157,2.42733,37879.0,106.66,2869,15978.36,510.0,5770,3.844,2.221,297.10815,42.752918,14.082
